1770791364.971968,MOUSE,-4,-1,MOVE
1770791364.988635,MOUSE,-3,-1,MOVE
1770791365.005301,MOUSE,-3,0,MOVE
1770791365.021968,MOUSE,-3,-1,MOVE
1770791365.038635,MOUSE,-3,-1,MOVE
1770791365.055301,MOUSE,-3,-1,MOVE
1770791365.071968,MOUSE,-2,-1,MOVE
1770791365.088635,MOUSE,-3,-1,MOVE
1770791365.105301,MOUSE,-2,-2,MOVE
1770791365.121968,MOUSE,-3,-1,MOVE
1770791365.138635,MOUSE,-2,-2,MOVE
1770791365.155301,MOUSE,-2,-1,MOVE
1770791365.171968,MOUSE,-2,-2,MOVE
1770791365.188635,MOUSE,-2,-1,MOVE
1770791365.205301,MOUSE,-1,-2,MOVE
1770791365.221968,MOUSE,-2,-2,MOVE
1770791365.238635,MOUSE,-1,-2,MOVE
1770791365.255301,MOUSE,-2,-2,MOVE
1770791365.271968,MOUSE,-1,-2,MOVE
1770791365.288635,MOUSE,-1,-2,MOVE
1770791365.305301,MOUSE,-1,-2,MOVE
1770791365.321968,MOUSE,-1,-2,MOVE
1770791365.338634,MOUSE,-1,-2,MOVE
1770791365.355301,MOUSE,0,-3,MOVE
1770791365.371968,MOUSE,-1,-2,MOVE
1770791365.388634,MOUSE,0,-2,MOVE
1770791365.405301,MOUSE,-1,-3,MOVE
1770791365.421968,MOUSE,0,-2,MOVE
1770791365.438634,MOUSE,0,-2,MOVE
1770791365.455301,MOUSE,0,-3,MOVE
1770791365.471968,MOUSE,0,-2,MOVE
1770791365.488634,MOUSE,1,-3,MOVE
1770791365.505301,MOUSE,0,-2,MOVE
1770791365.521968,MOUSE,1,-2,MOVE
1770791365.538634,MOUSE,0,-3,MOVE
1770791365.555301,MOUSE,1,-2,MOVE
1770791365.571968,MOUSE,1,-3,MOVE
1770791365.588634,MOUSE,1,-2,MOVE
1770791365.605301,MOUSE,1,-3,MOVE
1770791365.621968,MOUSE,1,-2,MOVE
1770791365.638634,MOUSE,2,-2,MOVE
1770791365.655301,MOUSE,1,-3,MOVE
1770791365.671968,MOUSE,2,-2,MOVE
1770791365.688634,MOUSE,1,-2,MOVE
1770791365.705301,MOUSE,2,-2,MOVE
1770791365.721967,MOUSE,2,-3,MOVE
1770791365.738634,MOUSE,2,-2,MOVE
1770791365.755301,MOUSE,2,-2,MOVE
1770791365.771967,MOUSE,3,-2,MOVE
1770791365.788634,MOUSE,2,-2,MOVE
1770791365.805301,MOUSE,3,-2,MOVE
1770791365.821967,MOUSE,2,-2,MOVE
1770791365.838634,MOUSE,3,-1,MOVE
1770791365.855301,MOUSE,3,-2,MOVE
1770791365.871967,MOUSE,3,-2,MOVE
1770791365.888634,MOUSE,3,-1,MOVE
1770791365.905301,MOUSE,4,-2,MOVE
1770791365.921967,MOUSE,3,-1,MOVE
1770791365.938634,MOUSE,4,-2,MOVE
1770791365.955301,MOUSE,3,-1,MOVE
1770791365.971967,MOUSE,4,-1,MOVE
1770791365.988634,MOUSE,4,-1,MOVE
1770791366.005301,MOUSE,4,-1,MOVE
1770791366.021967,MOUSE,4,-1,MOVE
1770791366.038634,MOUSE,4,-1,MOVE
1770791366.055300,MOUSE,5,-1,MOVE
1770791366.071967,MOUSE,4,0,MOVE
1770791366.088634,MOUSE,5,-1,MOVE
1770791366.105300,MOUSE,5,0,MOVE
1770791366.121967,MOUSE,5,0,MOVE
1770791366.138634,MOUSE,5,0,MOVE
1770791366.155300,MOUSE,5,0,MOVE
1770791366.171967,MOUSE,5,0,MOVE
1770791366.188634,MOUSE,5,0,MOVE
1770791366.205300,MOUSE,6,1,MOVE
1770791366.221967,MOUSE,6,1,MOVE
1770791366.238634,MOUSE,0,0,LEFT_DOWN
1770791366.281471,MOUSE,0,0,LEFT_UP
1770791366.306791,MOUSE,5,-5,MOVE
1770791366.323458,MOUSE,4,-4,MOVE
1770791366.340124,MOUSE,2,-3,MOVE
1770791366.356791,MOUSE,2,-3,MOVE
1770791366.373458,MOUSE,0,-3,MOVE
1770791366.390124,MOUSE,-1,-2,MOVE
1770791366.406791,MOUSE,-2,-3,MOVE
1770791366.423458,MOUSE,-3,-1,MOVE
1770791366.440124,MOUSE,-4,-2,MOVE
1770791366.456791,MOUSE,-6,-1,MOVE
1770791366.473458,MOUSE,-6,-1,MOVE
1770791366.490124,MOUSE,-7,0,MOVE
1770791366.506791,MOUSE,-8,0,MOVE
1770791366.523458,MOUSE,-8,0,MOVE
1770791366.540124,MOUSE,-10,0,MOVE
1770791366.556791,MOUSE,-10,0,MOVE
1770791366.573457,MOUSE,-11,1,MOVE
1770791366.590124,MOUSE,-11,1,MOVE
1770791366.606791,MOUSE,-12,1,MOVE
1770791366.623457,MOUSE,-13,1,MOVE
1770791366.640124,MOUSE,-13,1,MOVE
1770791366.656791,MOUSE,-14,2,MOVE
1770791366.673457,MOUSE,-14,2,MOVE
1770791366.690124,MOUSE,-14,1,MOVE
1770791366.706791,MOUSE,-15,2,MOVE
1770791366.723457,MOUSE,-15,2,MOVE
1770791366.740124,MOUSE,-15,2,MOVE
1770791366.756791,MOUSE,-16,3,MOVE
1770791366.773457,MOUSE,-16,2,MOVE
1770791366.790124,MOUSE,-15,2,MOVE
1770791366.806791,MOUSE,-16,2,MOVE
1770791366.823457,MOUSE,-16,3,MOVE
1770791366.840124,MOUSE,-16,2,MOVE
1770791366.856791,MOUSE,-16,2,MOVE
1770791366.873457,MOUSE,-16,3,MOVE
1770791366.890124,MOUSE,-16,2,MOVE
1770791366.906790,MOUSE,-15,2,MOVE
1770791366.923457,MOUSE,-15,3,MOVE
1770791366.940124,MOUSE,-15,2,MOVE
1770791366.956790,MOUSE,-15,2,MOVE
1770791366.973457,MOUSE,-15,2,MOVE
1770791366.990124,MOUSE,-14,2,MOVE
1770791367.006790,MOUSE,-13,2,MOVE
1770791367.023457,MOUSE,-13,1,MOVE
1770791367.040124,MOUSE,-13,2,MOVE
1770791367.056790,MOUSE,-12,1,MOVE
1770791367.073457,MOUSE,-11,1,MOVE
1770791367.090124,MOUSE,-11,2,MOVE
1770791367.106790,MOUSE,-10,0,MOVE
1770791367.123457,MOUSE,-9,1,MOVE
1770791367.140124,MOUSE,-9,0,MOVE
1770791367.156790,MOUSE,-8,1,MOVE
1770791367.173457,MOUSE,-6,0,MOVE
1770791367.190124,MOUSE,-6,-1,MOVE
1770791367.206790,MOUSE,-5,0,MOVE
1770791367.223457,MOUSE,-5,-1,MOVE
1770791367.240124,MOUSE,-3,-1,MOVE
1770791367.256790,MOUSE,-1,-2,MOVE
1770791367.273457,MOUSE,-1,-1,MOVE
1770791367.290123,MOUSE,0,-2,MOVE
1770791367.306790,MOUSE,2,-3,MOVE
1770791367.323457,MOUSE,3,-2,MOVE
1770791367.340123,MOUSE,0,0,LEFT_DOWN
1770791367.384191,MOUSE,0,0,LEFT_UP
1770791367.503342,MOUSE,-1,2,MOVE
1770791367.520009,MOUSE,0,2,MOVE
1770791367.536676,MOUSE,0,3,MOVE
1770791367.553342,MOUSE,1,3,MOVE
1770791367.570009,MOUSE,2,2,MOVE
1770791367.586676,MOUSE,2,3,MOVE
1770791367.603342,MOUSE,2,4,MOVE
1770791367.620009,MOUSE,3,3,MOVE
1770791367.636676,MOUSE,4,3,MOVE
1770791367.653342,MOUSE,4,3,MOVE
1770791367.670009,MOUSE,4,4,MOVE
1770791367.686676,MOUSE,5,3,MOVE
1770791367.703342,MOUSE,5,4,MOVE
1770791367.720009,MOUSE,5,3,MOVE
1770791367.736676,MOUSE,6,4,MOVE
1770791367.753342,MOUSE,6,4,MOVE
1770791367.770009,MOUSE,6,3,MOVE
1770791367.786675,MOUSE,6,4,MOVE
1770791367.803342,MOUSE,6,3,MOVE
1770791367.820009,MOUSE,7,4,MOVE
1770791367.836675,MOUSE,7,3,MOVE
1770791367.853342,MOUSE,7,4,MOVE
1770791367.870009,MOUSE,7,3,MOVE
1770791367.886675,MOUSE,6,3,MOVE
1770791367.903342,MOUSE,7,3,MOVE
1770791367.920009,MOUSE,7,3,MOVE
1770791367.936675,MOUSE,7,3,MOVE
1770791367.953342,MOUSE,7,3,MOVE
1770791367.970009,MOUSE,7,3,MOVE
1770791367.986675,MOUSE,7,2,MOVE
1770791368.003342,MOUSE,6,2,MOVE
1770791368.020009,MOUSE,7,2,MOVE
1770791368.036675,MOUSE,6,2,MOVE
1770791368.053342,MOUSE,6,2,MOVE
1770791368.070009,MOUSE,6,1,MOVE
1770791368.086675,MOUSE,5,2,MOVE
1770791368.103342,MOUSE,5,1,MOVE
1770791368.120008,MOUSE,5,0,MOVE
1770791368.136675,MOUSE,5,1,MOVE
1770791368.153342,MOUSE,4,0,MOVE
1770791368.170008,MOUSE,4,0,MOVE
1770791368.186675,MOUSE,3,-1,MOVE
1770791368.203342,MOUSE,3,0,MOVE
1770791368.220008,MOUSE,2,-1,MOVE
1770791368.236675,MOUSE,2,-2,MOVE
1770791368.253342,MOUSE,2,-1,MOVE
1770791368.270008,MOUSE,1,-2,MOVE
1770791368.286675,MOUSE,0,0,LEFT_DOWN
1770791368.327647,MOUSE,0,0,LEFT_UP
1770791368.367310,MOUSE,1,3,MOVE
1770791368.383977,MOUSE,2,4,MOVE
1770791368.400643,MOUSE,2,3,MOVE
1770791368.417310,MOUSE,3,2,MOVE
1770791368.433977,MOUSE,4,2,MOVE
1770791368.450643,MOUSE,4,3,MOVE
1770791368.467310,MOUSE,4,1,MOVE
1770791368.483977,MOUSE,5,2,MOVE
1770791368.500643,MOUSE,6,1,MOVE
1770791368.517310,MOUSE,6,1,MOVE
1770791368.533977,MOUSE,6,1,MOVE
1770791368.550643,MOUSE,6,0,MOVE
1770791368.567310,MOUSE,7,1,MOVE
1770791368.583977,MOUSE,7,0,MOVE
1770791368.600643,MOUSE,8,0,MOVE
1770791368.617310,MOUSE,7,0,MOVE
1770791368.633976,MOUSE,8,0,MOVE
1770791368.650643,MOUSE,8,-1,MOVE
1770791368.667310,MOUSE,8,0,MOVE
1770791368.683976,MOUSE,9,-1,MOVE
1770791368.700643,MOUSE,8,0,MOVE
1770791368.717310,MOUSE,9,-1,MOVE
1770791368.733976,MOUSE,8,-1,MOVE
1770791368.750643,MOUSE,9,-1,MOVE
1770791368.767310,MOUSE,9,0,MOVE
1770791368.783976,MOUSE,8,-1,MOVE
1770791368.800643,MOUSE,9,-1,MOVE
1770791368.817310,MOUSE,8,-1,MOVE
1770791368.833976,MOUSE,9,0,MOVE
1770791368.850643,MOUSE,8,-1,MOVE
1770791368.867310,MOUSE,8,0,MOVE
1770791368.883976,MOUSE,8,-1,MOVE
1770791368.900643,MOUSE,8,0,MOVE
1770791368.917310,MOUSE,7,0,MOVE
1770791368.933976,MOUSE,8,0,MOVE
1770791368.950643,MOUSE,7,0,MOVE
1770791368.967309,MOUSE,6,0,MOVE
1770791368.983976,MOUSE,7,1,MOVE
1770791369.000643,MOUSE,6,0,MOVE
1770791369.017309,MOUSE,5,1,MOVE
1770791369.033976,MOUSE,6,1,MOVE
1770791369.050643,MOUSE,4,2,MOVE
1770791369.067309,MOUSE,5,1,MOVE
1770791369.083976,MOUSE,4,2,MOVE
1770791369.100643,MOUSE,3,3,MOVE
1770791369.117309,MOUSE,3,2,MOVE
1770791369.133976,MOUSE,2,3,MOVE
1770791369.150643,MOUSE,2,3,MOVE
1770791369.167309,MOUSE,1,4,MOVE
1770791369.183976,MOUSE,0,4,MOVE
1770791369.200643,MOUSE,0,4,MOVE
1770791369.217309,MOUSE,-1,5,MOVE
1770791369.233976,MOUSE,-1,5,MOVE
1770791369.250643,MOUSE,-3,5,MOVE
1770791369.267309,MOUSE,-3,6,MOVE
1770791369.283976,MOUSE,-4,7,MOVE
1770791369.300642,MOUSE,-4,7,MOVE
